District_Name,Crop,Season,Area,Crop_Year,Production,Predicted_Production,Predicted_Yield
AGRA,Bajra,Kharif     ,98533.0,1998,146550.0,97851.39,0.9930824254310738
AGRA,Groundnut,Kharif     ,20.0,1998,16.0,18.843882,0.9421940803527832
AGRA,Jowar,Kharif     ,1179.0,1998,431.0,1203.533,1.0208082773404368
AGRA,Maize,Kharif     ,184.0,1998,152.0,177.15031,0.9627734474513842
AGRA,Rice,Kharif     ,1536.0,1998,3478.0,1533.3947,0.9983038107554117
AGRA,Sesamum,Kharif     ,1955.0,1998,356.0,1812.1353,0.9269234035326087
AGRA,Soyabean,Kharif     ,4.0,1998,2.0,4.0461555,1.0115388631820679
AGRA,Urad,Kharif     ,703.0,1998,188.0,677.1126,0.9631758319534584
AGRA,Wheat,Rabi       ,131032.0,1998,477808.0,147397.66,1.1248981641889004
AGRA,Maize,Summer     ,16.0,1998,16.0,21.374025,1.3358765840530396
AGRA,Urad,Summer     ,26.0,1998,13.0,34.731922,1.3358431596022387
AGRA,Onion,Whole Year ,164.0,1998,1980.0,204.95033,1.249697150253668
AGRA,Sugarcane,Whole Year ,544.0,1998,29053.0,678.0017,1.2463266709271599
AGRA,Bajra,Kharif     ,101129.0,1999,171623.0,112628.195,1.1137081876860249
AGRA,Groundnut,Kharif     ,9.0,1999,7.0,8.784851,0.9760945638020834
AGRA,Jowar,Kharif     ,1242.0,1999,979.0,1207.8442,0.9724993866998792
AGRA,Jute,Kharif     ,6.0,1999,5.0,5.2379827,0.8729971249898275
AGRA,Maize,Kharif     ,191.0,1999,272.0,194.60814,1.018890780304115
AGRA,Rice,Kharif     ,2142.0,1999,3781.0,2055.0032,0.9593852352138772
AGRA,Soyabean,Kharif     ,3.0,1999,2.0,2.992259,0.9974196751912435
AGRA,Urad,Kharif     ,500.0,1999,208.0,503.5416,1.0070831909179687
AGRA,Maize,Rabi       ,28.0,1999,40.0,33.91025,1.2110804149082728
AGRA,Wheat,Rabi       ,136395.0,1999,529651.0,153686.77,1.1267771225118224
AGRA,Urad,Summer     ,9.0,1999,5.0,11.739335,1.3043705622355144
AGRA,Onion,Whole Year ,108.0,1999,1548.0,135.22267,1.2520617732295283
AGRA,Sugarcane,Whole Year ,444.0,1999,24385.0,549.709,1.2380832981418919
AGRA,Bajra,Kharif     ,103220.0,2000,145099.0,112628.195,1.0911470191096686
AGRA,Groundnut,Kharif     ,7.0,2000,6.0,6.384903,0.9121289934430804
AGRA,Jowar,Kharif     ,1242.0,2000,1018.0,1207.8442,0.9724993866998792
AGRA,Maize,Kharif     ,201.0,2000,400.0,200.89484,0.9994767981382152
AGRA,Rice,Kharif     ,1322.0,2000,2502.0,1285.3027,0.9722411001323752
AGRA,Sesamum,Kharif     ,1682.0,2000,390.0,1699.2026,1.0102274891312426
AGRA,Soyabean,Kharif     ,1.0,2000,1.0,1.5287697,1.5287697315216064
AGRA,Urad,Kharif     ,642.0,2000,267.0,671.9954,1.046721841687354
AGRA,Maize,Rabi       ,17.0,2000,28.0,20.67458,1.2161517423741959
AGRA,Urad,Rabi       ,3.0,2000,1.0,3.9385269,1.3128422896067302
AGRA,Wheat,Rabi       ,137775.0,2000,420786.0,153686.77,1.1154909499183452
AGRA,Sugarcane,Whole Year ,623.0,2000,27856.0,782.24316,1.2556070049157304
AGRA,Bajra,Kharif     ,107560.0,2001,120855.0,119090.08,1.1071967099758275
AGRA,Groundnut,Kharif     ,6.0,2001,5.0,5.2379827,0.8729971249898275
AGRA,Jowar,Kharif     ,1062.0,2001,823.0,1039.2363,0.978565280720339
AGRA,Maize,Kharif     ,189.0,2001,368.0,177.15031,0.9373032504288608
AGRA,Rice,Kharif     ,1318.0,2001,2476.0,1285.3027,0.9751917559749621
AGRA,Sesamum,Kharif     ,1645.0,2001,477.0,1699.2026,1.0329499311360182
AGRA,Urad,Kharif     ,506.0,2001,206.0,526.1295,1.0397816533627717
AGRA,Maize,Rabi       ,9.0,2001,15.0,11.512377,1.2791529761420355
AGRA,Urad,Rabi       ,21.0,2001,6.0,25.641891,1.2210424514043898
AGRA,Wheat,Rabi       ,133214.0,2001,407041.0,153686.77,1.153683288730914
AGRA,Sugarcane,Whole Year ,327.0,2001,17142.0,392.23938,1.199508806981078
AGRA,Bajra,Kharif     ,97178.0,2002,154781.0,96255.64,0.9905085577496965
AGRA,Jowar,Kharif     ,672.0,2002,667.0,665.60364,0.9904816037132627
AGRA,Maize,Kharif     ,435.0,2002,513.0,458.81378,1.0547443258351292
AGRA,Rice,Kharif     ,1134.0,2002,1900.0,1033.8948,0.9117237878224206
AGRA,Sesamum,Kharif     ,959.0,2002,155.0,945.58905,0.9860156937361509
AGRA,Urad,Kharif     ,357.0,2002,143.0,346.72275,0.9712121787191439
AGRA,Maize,Rabi       ,4.0,2002,4.0,5.3600316,1.3400079011917114
AGRA,Onion,Rabi       ,38.0,2002,392.0,46.139923,1.2142085025185032
AGRA,Wheat,Rabi       ,129806.0,2002,428284.0,146829.19,1.131143302312682
AGRA,Onion,Summer     ,25.0,2002,279.0,29.959446,1.1983778381347656
AGRA,Urad,Summer     ,4.0,2002,2.0,5.266211,1.316552758216858
AGRA,Sugarcane,Whole Year ,263.0,2002,14309.0,316.5874,1.203754381535171
AGRA,Bajra,Kharif     ,105629.0,2003,150139.0,116072.484,1.0988694806823884
AGRA,Groundnut,Kharif     ,1.0,2003,1.0,1.708581,1.7085809707641602
AGRA,Jowar,Kharif     ,645.0,2003,573.0,710.3388,1.1013004746547965
AGRA,Maize,Kharif     ,103.0,2003,178.0,108.469864,1.0531054746757433
AGRA,Rice,Kharif     ,824.0,2003,1436.0,818.84735,0.9937467852842461
AGRA,Sesamum,Kharif     ,929.0,2003,121.0,1011.95325,1.0892930538969994
AGRA,Urad,Kharif     ,335.0,2003,79.0,356.95602,1.0655403706564832
AGRA,Onion,Rabi       ,45.0,2003,646.0,57.45557,1.2767904493543836
AGRA,Wheat,Rabi       ,130473.0,2003,424924.0,150795.12,1.155757321438152
AGRA,Maize,Summer     ,19.0,2003,26.0,26.84897,1.4131037059583162
AGRA,Onion,Summer     ,24.0,2003,237.0,32.37026,1.348760763804118
AGRA,Urad,Summer     ,13.0,2003,7.0,17.680101,1.360007799588717
AGRA,Sugarcane,Whole Year ,194.0,2003,10034.0,238.60847,1.2299405913992025
AGRA,Bajra,Kharif     ,99841.0,2004,195144.0,116072.484,1.1625733353532115
AGRA,Groundnut,Kharif     ,3.0,2004,2.0,3.2414958,1.0804986159006755
AGRA,Jowar,Kharif     ,4289.0,2004,3237.0,4256.543,0.9924324944625786
AGRA,Maize,Kharif     ,143.0,2004,295.0,163.64043,1.144338647802393
AGRA,Rice,Kharif     ,1097.0,2004,2575.0,1098.534,1.0013984116838537
AGRA,Sesamum,Kharif     ,968.0,2004,155.0,1012.83624,1.0463184325163029
AGRA,Sugarcane,Kharif     ,230.0,2004,11424.0,250.7896,1.0903895502505094
AGRA,Turmeric,Rabi       ,1.0,2004,1.0,2.0076487,2.0076487064361572
AGRA,Wheat,Rabi       ,124278.0,2004,401871.0,150795.12,1.2133694217802025
AGRA,Dry chillies,Whole Year ,109.0,2004,102.0,138.32065,1.268996772416141
AGRA,Onion,Whole Year ,61.0,2004,702.0,82.37807,1.3504601150262552
AGRA,Sweet potato,Whole Year ,96.0,2004,1116.0,131.0922,1.3655436833699544
AGRA,Bajra,Kharif     ,93316.0,2005,130728.0,98198.12,1.0523181146587939
AGRA,Jowar,Kharif     ,581.0,2005,548.0,592.97675,1.0206140199749894
AGRA,Maize,Kharif     ,74.0,2005,133.0,78.03669,1.0545498615986593
AGRA,Rice,Kharif     ,1021.0,2005,2314.0,1098.534,1.0759393316524852
AGRA,Sesamum,Kharif     ,1097.0,2005,195.0,1098.534,1.0013984116838537
AGRA,Sugarcane,Kharif     ,231.0,2005,11638.0,250.7896,1.085669249167174
AGRA,Wheat,Rabi       ,128432.0,2005,425073.0,150795.12,1.1741242447365143
AGRA,Coriander,Whole Year ,102.0,2005,58.0,133.8476,1.312231325635723
AGRA,Dry chillies,Whole Year ,105.0,2005,96.0,133.8476,1.2747390020461309
AGRA,Onion,Whole Year ,146.0,2005,1873.0,192.76875,1.3203339250120398
AGRA,Sweet potato,Whole Year ,115.0,2005,1504.0,144.74915,1.2586882218070652
AGRA,Bajra,Kharif     ,100918.0,2006,139647.0,116072.484,1.1501663169603045
AGRA,Dry ginger,Kharif     ,1.0,2006,3.0,1.708581,1.7085809707641602
AGRA,Jowar,Kharif     ,3380.0,2006,3844.0,3675.7717,1.0875064285549187
AGRA,Maize,Kharif     ,143.0,2006,260.0,163.64043,1.144338647802393
AGRA,Rice,Kharif     ,1086.0,2006,2056.0,1098.534,1.0115414895185888
AGRA,Sesamum,Kharif     ,111.0,2006,19.0,112.38431,1.012471241993947
AGRA,Sugarcane,Kharif     ,178.0,2006,9585.0,189.2717,1.063324146056443
AGRA,Sweet potato,Kharif     ,61.0,2006,833.0,66.13777,1.0842257640400872
AGRA,Onion,Rabi       ,21.0,2006,403.0,28.107634,1.338458742414202
AGRA,Turmeric,Rabi       ,1.0,2006,3.0,2.0076487,2.0076487064361572
AGRA,Wheat,Rabi       ,124278.0,2006,344240.0,150795.12,1.2133694217802025
AGRA,Maize,Summer     ,5.0,2006,6.0,6.9388456,1.3877691268920898
AGRA,Onion,Summer     ,45.0,2006,524.0,58.794876,1.3065528021918402
AGRA,Coriander,Whole Year ,65.0,2006,34.0,84.17164,1.2949482844426081
AGRA,Dry chillies,Whole Year ,100.0,2006,95.0,133.8476,1.3384759521484375
AGRA,Bajra,Kharif     ,90360.0,2007,113188.0,99779.52,1.10424439395197
AGRA,Dry chillies,Kharif     ,57.0,2007,55.0,65.909744,1.1563113028543037
AGRA,Jowar,Kharif     ,108.0,2007,67.0,114.11111,1.056584322894061
AGRA,Maize,Kharif     ,100.0,2007,227.0,110.13652,1.101365203857422
AGRA,Rice,Kharif     ,1395.0,2007,2763.0,1376.5275,0.9867580400145609
AGRA,Sesamum,Kharif     ,1369.0,2007,211.0,1376.5275,1.005498514112719
AGRA,Sugarcane,Kharif     ,247.0,2007,12975.0,256.89807,1.0400731631136133
AGRA,Sweet potato,Kharif     ,155.0,2007,2087.0,170.92451,1.102738804971018
AGRA,Urad,Kharif     ,266.0,2007,116.0,293.8886,1.104844401653548
AGRA,Coriander,Rabi       ,69.0,2007,40.0,96.87047,1.403919828110847
AGRA,Onion,Rabi       ,53.0,2007,741.0,78.17905,1.4750763515256486
AGRA,Wheat,Rabi       ,136334.0,2007,429989.0,161813.05,1.1868869605160854
AGRA,Maize,Summer     ,20.0,2007,29.0,27.38004,1.3690019607543946
AGRA,Onion,Summer     ,27.0,2007,444.0,38.713974,1.43385088885272
AGRA,Urad,Summer     ,2.0,2007,1.0,2.9647002,1.4823501110076904
AGRA,Bajra,Kharif     ,102227.0,2008,160619.0,118278.08,1.1570140777387579
AGRA,Dry chillies,Kharif     ,79.0,2008,79.0,81.491745,1.0315410758875594
AGRA,Groundnut,Kharif     ,4.0,2008,3.0,4.5157537,1.1289384365081787
AGRA,Jowar,Kharif     ,182.0,2008,180.0,192.83705,1.0595442384153932
AGRA,Maize,Kharif     ,68.0,2008,159.0,69.0635,1.0156396978041704
AGRA,Rice,Kharif     ,4176.0,2008,9183.0,4324.889,1.0356535345201747
AGRA,Sesamum,Kharif     ,614.0,2008,101.0,672.8566,1.0958577010064638
AGRA,Sugarcane,Kharif     ,172.0,2008,8797.0,192.83705,1.1211456476255905
AGRA,Sweet potato,Kharif     ,105.0,2008,1290.0,110.51313,1.0525060017903647
AGRA,Urad,Kharif     ,258.0,2008,139.0,291.6576,1.1304557859435562
AGRA,Coriander,Rabi       ,74.0,2008,44.0,101.906364,1.377113032985378
AGRA,Onion,Rabi       ,71.0,2008,832.0,97.429,1.3722394486548195
AGRA,Wheat,Rabi       ,131947.0,2008,434501.0,155997.88,1.1822767853759464
AGRA,Maize,Summer     ,118.0,2008,176.0,156.38693,1.3253129862122617
AGRA,Rice,Summer     ,27.0,2008,59.0,39.00372,1.4445821974012587
AGRA,Urad,Summer     ,3.0,2008,3.0,4.2423725,1.4141241709391277
AGRA,Bajra,Kharif     ,105576.0,2009,166055.0,118278.08,1.1203121744051678
AGRA,Dry chillies,Kharif     ,90.0,2009,79.0,103.31599,1.1479554070366753
AGRA,Groundnut,Kharif     ,8.0,2009,5.0,7.875337,0.9844171404838562
AGRA,Jowar,Kharif     ,240.0,2009,229.0,255.51378,1.064640744527181
AGRA,Maize,Kharif     ,40.0,2009,74.0,40.669407,1.0167351722717286
AGRA,Rice,Kharif     ,4816.0,2009,8467.0,5028.1104,1.0440428470852368
AGRA,Sesamum,Kharif     ,3824.0,2009,398.0,3849.5977,1.0066939477641212
AGRA,Sugarcane,Kharif     ,388.0,2009,16763.0,410.5746,1.0581819200024163
AGRA,Sweet potato,Kharif     ,106.0,2009,1442.0,114.501305,1.0802009870421212
AGRA,Urad,Kharif     ,228.0,2009,87.0,255.51378,1.1206744679233485
AGRA,Coriander,Rabi       ,54.0,2009,30.0,78.84694,1.4601285016095196
AGRA,Onion,Rabi       ,92.0,2009,1580.0,133.96432,1.456133966860564
AGRA,Wheat,Rabi       ,138121.0,2009,439639.0,162653.94,1.1776191708719166
AGRA,Maize,Summer     ,81.0,2009,118.0,114.09077,1.4085279865029416
AGRA,Onion,Summer     ,25.0,2009,350.0,33.25758,1.3303031921386719
AGRA,Rice,Summer     ,35.0,2009,62.0,47.785435,1.365298134940011
AGRA,Urad,Summer     ,1.0,2009,1.0,1.9238658,1.923865795135498
AGRA,Bajra,Kharif     ,121219.0,2010,214773.0,153089.06,1.2629130953068413
AGRA,Dry chillies,Kharif     ,348.0,2010,304.0,388.56314,1.1165607496239673
AGRA,Groundnut,Kharif     ,3.0,2010,3.0,3.4842722,1.1614240805308025
AGRA,Jowar,Kharif     ,192.0,2010,190.0,223.3516,1.1632895469665527
AGRA,Maize,Kharif     ,63.0,2010,135.0,73.12941,1.1607842823815724
AGRA,Rice,Kharif     ,4342.0,2010,9413.0,4896.523,1.1277114116118725
AGRA,Sesamum,Kharif     ,2169.0,2010,427.0,2474.3975,1.1408010423870447
AGRA,Sugarcane,Kharif     ,163.0,2010,8297.0,192.04662,1.178200095709116
AGRA,Sweet potato,Kharif     ,181.0,2010,2229.0,203.31526,1.1232887394520459
AGRA,Urad,Kharif     ,275.0,2010,185.0,321.57324,1.1693572443181819
AGRA,Onion,Rabi       ,58.0,2010,1068.0,88.421135,1.5245023267022495
AGRA,Wheat,Rabi       ,138092.0,2010,511421.0,177357.4,1.2843423677693133
AGRA,Maize,Summer     ,45.0,2010,66.0,62.249454,1.3833212110731337
AGRA,Urad,Summer     ,5.0,2010,4.0,7.269232,1.4538463592529296
AGRA,Bajra,Kharif     ,141624.0,2011,298933.0,165986.69,1.172023721261933
AGRA,Dry chillies,Kharif     ,135.0,2011,112.0,153.13986,1.1343693485966435
AGRA,Groundnut,Kharif     ,3.0,2011,3.0,3.5596704,1.1865568161010742
AGRA,Jowar,Kharif     ,1244.0,2011,959.0,1426.3094,1.1465510034101185
AGRA,Maize,Kharif     ,68.0,2011,171.0,74.87422,1.1010914970846737
AGRA,Rice,Kharif     ,6724.0,2011,16803.0,7422.5093,1.1038829978203077
AGRA,Sesamum,Kharif     ,2227.0,2011,483.0,2511.6409,1.1278135918907162
AGRA,Sugarcane,Kharif     ,206.0,2011,9780.0,252.35709,1.225034398940003
AGRA,Sweet potato,Kharif     ,122.0,2011,1585.0,142.51598,1.168163737312692
AGRA,Urad,Kharif     ,244.0,2011,163.0,277.37582,1.1367861638303662
AGRA,Coriander,Rabi       ,78.0,2011,43.0,110.083336,1.4113248189290364
AGRA,Onion,Rabi       ,87.0,2011,1990.0,132.46193,1.5225509117389548
AGRA,Wheat,Rabi       ,134825.0,2011,525413.0,179365.23,1.330355901168181
AGRA,Maize,Summer     ,341.0,2011,564.0,479.9888,1.407591788999496
AGRA,Onion,Summer     ,65.0,2011,759.0,93.99458,1.4460705096905049
AGRA,Rice,Summer     ,30.0,2011,75.0,44.066807,1.4688935597737631
AGRA,Urad,Summer     ,4.0,2011,5.0,6.0366545,1.5091636180877686
AGRA,Bajra,Kharif     ,115946.0,2012,248945.0,154822.14,1.3352952290290308
AGRA,Dry chillies,Kharif     ,695.0,2012,558.0,798.97266,1.1496009442446042
AGRA,Groundnut,Kharif     ,10.0,2012,10.0,10.921517,1.0921517372131349
AGRA,Jowar,Kharif     ,127.0,2012,139.0,142.51598,1.1221730389932947
AGRA,Maize,Kharif     ,73.0,2012,204.0,86.19607,1.1807680521925834
AGRA,Rice,Kharif     ,3556.0,2012,8975.0,4244.8887,1.1937257232494376
AGRA,Sesamum,Kharif     ,2100.0,2012,392.0,2471.856,1.1770742652529762
AGRA,Sugarcane,Kharif     ,297.0,2012,13470.0,364.68185,1.227885031138205
AGRA,Sweet potato,Kharif     ,143.0,2012,1852.0,178.97136,1.2515479668037042
AGRA,Urad,Kharif     ,344.0,2012,228.0,395.39795,1.1494126430777616
AGRA,Coriander,Rabi       ,34.0,2012,18.0,49.84065,1.4659014309153837
AGRA,Onion,Rabi       ,72.0,2012,1656.0,107.643555,1.4950493706597223
AGRA,Wheat,Rabi       ,134889.0,2012,516890.0,179365.23,1.3297246949343535
AGRA,Maize,Summer     ,83.0,2012,153.0,119.48755,1.4396090220256024
AGRA,Onion,Summer     ,57.0,2012,541.0,90.2422,1.5831965396278782
AGRA,Rice,Summer     ,37.0,2012,94.0,55.351578,1.49598858807538
AGRA,Urad,Summer     ,2.0,2012,2.0,3.11512,1.5575599670410156
AGRA,Bajra,Kharif     ,118294.0,2013,284151.0,154822.14,1.3087911527634537
AGRA,Dry chillies,Kharif     ,213.0,2013,172.0,252.35709,1.1847750524959655
AGRA,Jowar,Kharif     ,97.0,2013,87.0,116.13475,1.1972654676928962
AGRA,Maize,Kharif     ,58.0,2013,157.0,72.33573,1.247167784592201
AGRA,Rice,Kharif     ,8691.0,2013,22475.0,9968.18,1.1469542846047636
AGRA,Sesamum,Kharif     ,1817.0,2013,196.0,2152.6863,1.1847475395139653
AGRA,Sugarcane,Kharif     ,255.0,2013,12238.0,313.83295,1.2307174383425246
AGRA,Sweet potato,Kharif     ,274.0,2013,3621.0,327.4084,1.194921117629448
AGRA,Urad,Kharif     ,215.0,2013,96.0,252.35709,1.1737538892169332
AGRA,Coriander,Rabi       ,60.0,2013,33.0,91.334206,1.5222367604573568
AGRA,Onion,Rabi       ,28.0,2013,570.0,40.68408,1.4530027934483118
AGRA,Wheat,Rabi       ,132340.0,2013,490452.0,172511.45,1.3035473260163215
AGRA,Maize,Summer     ,114.0,2013,209.0,155.45374,1.3636292574698465
AGRA,Onion,Summer     ,96.0,2013,1164.0,146.29942,1.52395232518514
AGRA,Bajra,Kharif     ,118146.0,2014,246736.0,154822.14,1.3104306588881554
AGRA,Dry chillies,Kharif     ,350.0,2014,289.0,409.9183,1.1711951555524553
AGRA,Jowar,Kharif     ,70.0,2014,170.0,82.40895,1.1772707257952009
AGRA,Maize,Kharif     ,45.0,2014,117.0,50.249615,1.1166581047905817
AGRA,Rice,Kharif     ,10164.0,2014,24231.0,11106.647,1.0927437486164404
AGRA,Sesamum,Kharif     ,1935.0,2014,186.0,2169.656,1.1212692536740956
AGRA,Sugarcane,Kharif     ,145.0,2014,6106.0,178.97136,1.2342852362271013
AGRA,Sweet potato,Kharif     ,131.0,2014,1623.0,150.6671,1.1501305267101025
AGRA,Urad,Kharif     ,150.0,2014,66.0,178.97136,1.1931423950195312
AGRA,Coriander,Rabi       ,65.0,2014,31.0,93.208565,1.4339779193584736
AGRA,Onion,Rabi       ,97.0,2014,1484.0,145.07599,1.495628750201353
AGRA,Wheat,Rabi       ,136036.0,2014,327983.0,179365.23,1.3185129993163573
AGRA,Maize,Summer     ,299.0,2014,532.0,442.7014,1.4806066404616953
AGRA,Onion,Summer     ,79.0,2014,1276.0,111.01166,1.4052108571499209
ALIGARH,Bajra,Kharif     ,73168.0,1997,135408.0,78860.625,1.07780211294555
ALIGARH,Jowar,Kharif     ,11.0,1997,6.0,10.177639,0.9252399097789418
ALIGARH,Maize,Kharif     ,44245.0,1997,96897.0,43996.484,0.9943831930161601
ALIGARH,Onion,Kharif     ,88.0,1997,870.0,94.23261,1.0708251432939009
ALIGARH,Rice,Kharif     ,17167.0,1997,36571.0,16978.71,0.989031918069552
ALIGARH,Sesamum,Kharif     ,47.0,1997,11.0,45.600372,0.9702206875415559
ALIGARH,Soyabean,Kharif     ,1.0,1997,1.0,1.6533588,1.653358817100525
ALIGARH,Urad,Kharif     ,453.0,1997,240.0,477.18115,1.0533800272488962
ALIGARH,Wheat,Rabi       ,190423.0,1997,616108.0,233748.36,1.2275216721456967
ALIGARH,Maize,Summer     ,47.0,1997,74.0,59.85547,1.2735206117021276
ALIGARH,Urad,Summer     ,114.0,1997,52.0,139.32085,1.2221126891019052
ALIGARH,Sugarcane,Whole Year ,10099.0,1997,598346.0,13815.975,1.3680537290202
ALIGARH,Bajra,Kharif     ,72087.0,1998,87299.0,78860.625,1.0939645844604435
ALIGARH,Groundnut,Kharif     ,2.0,1998,2.0,2.241097,1.1205484867095947
ALIGARH,Jowar,Kharif     ,7.0,1998,3.0,6.384903,0.9121289934430804
ALIGARH,Maize,Kharif     ,42847.0,1998,48246.0,43996.484,1.0268276512941397
ALIGARH,Rice,Kharif     ,22174.0,1998,35078.0,20915.545,0.9432463660988094
ALIGARH,Sesamum,Kharif     ,40.0,1998,7.0,36.62015,0.9155037879943848
ALIGARH,Urad,Kharif     ,301.0,1998,81.0,310.899,1.032886999390054
ALIGARH,Wheat,Rabi       ,194677.0,1998,629068.0,233748.36,1.2006983843751444
ALIGARH,Maize,Summer     ,47.0,1998,48.0,59.85547,1.2735206117021276
ALIGARH,Urad,Summer     ,103.0,1998,52.0,133.14046,1.2926257976050515
ALIGARH,Onion,Whole Year ,100.0,1998,1207.0,130.42204,1.3042204284667969
ALIGARH,Sugarcane,Whole Year ,9503.0,1998,528025.0,13815.975,1.4538540049852677
ALIGARH,Tobacco,Whole Year ,21.0,1998,106.0,28.132177,1.3396274929954892
ALIGARH,Bajra,Kharif     ,75196.0,1999,130908.0,87979.08,1.1699967834060323
ALIGARH,Groundnut,Kharif     ,3.0,1999,3.0,2.992259,0.9974196751912435
ALIGARH,Jowar,Kharif     ,5.0,1999,4.0,4.835856,0.9671711921691895
ALIGARH,Maize,Kharif     ,37254.0,1999,72012.0,34843.668,0.9353000474781231
ALIGARH,Rice,Kharif     ,31898.0,1999,56313.0,28510.21,0.8937930571665935
ALIGARH,Urad,Kharif     ,589.0,1999,244.0,560.9685,0.9524083291330645
ALIGARH,Maize,Rabi       ,44.0,1999,64.0,52.877823,1.20176870172674
ALIGARH,Wheat,Rabi       ,205628.0,1999,625621.0,235759.9,1.1465360079852938
ALIGARH,Urad,Summer     ,109.0,1999,56.0,139.31992,1.2781643648760035
ALIGARH,Onion,Whole Year ,133.0,1999,1906.0,165.77975,1.2464643205915178
ALIGARH,Sugarcane,Whole Year ,8614.0,1999,574967.0,12874.956,1.49465475443319
ALIGARH,Tobacco,Whole Year ,12.0,1999,59.0,16.64804,1.3873367309570312
ALIGARH,Bajra,Kharif     ,82995.0,2000,137685.0,88817.89,1.0701595352129647
ALIGARH,Groundnut,Kharif     ,1.0,2000,1.0,1.5287697,1.5287697315216064
ALIGARH,Jowar,Kharif     ,11.0,2000,9.0,10.177639,0.9252399097789418
ALIGARH,Maize,Kharif     ,42821.0,2000,91337.0,43996.484,1.0274511191938536
ALIGARH,Rice,Kharif     ,34648.0,2000,68335.0,31935.158,0.9217027881299065
ALIGARH,Sesamum,Kharif     ,43.0,2000,10.0,40.48121,0.9414234604946402
ALIGARH,Urad,Kharif     ,516.0,2000,215.0,526.1295,1.0196308461270591
ALIGARH,Maize,Rabi       ,64.0,2000,104.0,79.06673,1.2354176044464111
ALIGARH,Urad,Rabi       ,84.0,2000,37.0,112.725914,1.3419751666841053
ALIGARH,Wheat,Rabi       ,211657.0,2000,709851.0,235759.9,1.1138771987224614
ALIGARH,Sugarcane,Whole Year ,9246.0,2000,531201.0,13611.185,1.4721160037110643
ALIGARH,Bajra,Kharif     ,82749.0,2001,106726.0,88817.89,1.0733409542713508
ALIGARH,Jowar,Kharif     ,46.0,2001,35.0,45.600372,0.9913124416185461
ALIGARH,Maize,Kharif     ,43886.0,2001,89176.0,43996.484,1.0025175312172447
ALIGARH,Rice,Kharif     ,33654.0,2001,65137.0,30372.412,0.9024904055795745
ALIGARH,Sesamum,Kharif     ,34.0,2001,10.0,33.018135,0.9711216197294348
ALIGARH,Urad,Kharif     ,614.0,2001,251.0,626.4779,1.0203223212922434
ALIGARH,Maize,Rabi       ,162.0,2001,264.0,201.75047,1.2453732902621046
ALIGARH,Urad,Rabi       ,76.0,2001,24.0,93.68159,1.23265246341103
ALIGARH,Wheat,Rabi       ,213864.0,2001,700120.0,235759.9,1.1023823843657652
ALIGARH,Sugarcane,Whole Year ,9109.0,2001,577729.0,13611.185,1.4942567318380173
ALIGARH,Bajra,Kharif     ,75675.0,2002,116690.0,86544.32,1.1436315865543443
ALIGARH,Groundnut,Kharif     ,3.0,2002,2.0,2.972695,0.9908983707427979
ALIGARH,Jowar,Kharif     ,3.0,2002,3.0,2.972695,0.9908983707427979
ALIGARH,Maize,Kharif     ,26225.0,2002,25386.0,22621.244,0.8625831893469972
ALIGARH,Rice,Kharif     ,26117.0,2002,45992.0,22621.244,0.8661501757715281
ALIGARH,Sesamum,Kharif     ,27.0,2002,4.0,26.440666,0.9792839332863137
ALIGARH,Urad,Kharif     ,596.0,2002,238.0,553.60614,0.9288693626455012
ALIGARH,Maize,Rabi       ,95.0,2002,105.0,123.32317,1.2981386686626233
ALIGARH,Onion,Rabi       ,57.0,2002,588.0,75.43194,1.323367336340118
ALIGARH,Wheat,Rabi       ,212456.0,2002,718204.0,234850.61,1.1054082227614188
ALIGARH,Onion,Summer     ,46.0,2002,514.0,59.923004,1.3026740032693613
ALIGARH,Urad,Summer     ,67.0,2002,28.0,82.71894,1.234611055744228
ALIGARH,Sugarcane,Whole Year ,10135.0,2002,629505.0,13815.975,1.3631943373828317
ALIGARH,Tobacco,Whole Year ,3.0,2002,19.0,5.054079,1.6846930185953777
ALIGARH,Bajra,Kharif     ,85570.0,2003,133287.0,96562.64,1.128463721222391
ALIGARH,Jowar,Kharif     ,11.0,2003,10.0,11.105179,1.0095617120916194
ALIGARH,Maize,Kharif     ,30476.0,2003,50224.0,30171.684,0.9900145555108938
ALIGARH,Rice,Kharif     ,30731.0,2003,63252.0,30171.684,0.9817996028033582
ALIGARH,Sesamum,Kharif     ,19.0,2003,2.0,20.518032,1.079896424946032
ALIGARH,Urad,Kharif     ,607.0,2003,144.0,593.4299,0.9776439383945119
ALIGARH,Onion,Rabi       ,48.0,2003,689.0,62.839542,1.309157133102417
ALIGARH,Wheat,Rabi       ,219859.0,2003,723449.0,241194.1,1.097039892612993
ALIGARH,Maize,Summer     ,72.0,2003,98.0,101.701805,1.4125250710381403
ALIGARH,Onion,Summer     ,77.0,2003,760.0,104.00795,1.3507525951831372
ALIGARH,Rice,Summer     ,5.0,2003,10.0,6.9388456,1.3877691268920898
ALIGARH,Urad,Summer     ,54.0,2003,30.0,77.86935,1.4420249373824507
ALIGARH,Sugarcane,Whole Year ,10735.0,2003,614300.0,16237.922,1.5126149860270144
ALIGARH,Tobacco,Whole Year ,2.0,2003,8.0,3.4872265,1.7436132431030273
ALIGARH,Bajra,Kharif     ,80644.0,2004,150165.0,91661.76,1.136622164234165
ALIGARH,Groundnut,Kharif     ,2.0,2004,2.0,2.4207194,1.2103596925735474
