N,P,K,temperature,humidity,ph,rainfall,label
65,32,32,26.18794781,47.30462066,6.64316722,356.0154874,soyabean
63,30,32,26.13334774,45.44622397,6.59075258,395.5035415,soyabean
65,33,33,27.31305082,46.29342136,6.5104056,379.6967134,soyabean
63,30,32,26.53924264,45.91735609,6.63228639,351.6839758,soyabean
64,35,33,27.75415082,48.59409997,6.64806315,391.2797963,soyabean
60,31,33,25.69841339,49.0770039,6.63657762,378.7273925,soyabean
63,34,34,26.17702969,46.55010593,6.63880662,376.715207,soyabean
60,35,32,27.60803641,47.10853626,6.64691847,392.3312013,soyabean
64,30,34,25.46837459,46.09368953,6.55635792,356.660622,soyabean
65,34,35,25.4884665,48.32506388,6.51553087,374.7952905,soyabean
61,33,30,27.37408259,49.57980879,6.66269806,386.3102404,soyabean
60,30,35,27.30219945,47.4380281,6.39541567,374.1977505,soyabean
61,32,34,25.47510725,45.9399581,6.45566082,355.9393826,soyabean
62,34,31,26.16494849,46.20985069,6.52282347,395.4323348,soyabean
61,33,31,27.35360923,46.0669463,6.50993333,392.326661,soyabean
63,31,33,26.09476542,45.19894214,6.46747723,371.6662777,soyabean
62,34,31,25.2691457,48.82905497,6.41046261,390.1555993,soyabean
63,32,34,25.88625032,49.15435225,6.32889011,353.5460004,soyabean
62,33,34,25.90697521,49.55485515,6.37742019,350.4689025,soyabean
63,35,35,25.75002826,49.0657704,6.33920776,359.9897845,soyabean
64,33,32,27.66539259,49.48214972,6.48339598,351.6115812,soyabean
62,33,31,27.05247582,47.30282241,6.30029442,353.5872096,soyabean
63,32,33,26.07977551,47.23886168,6.58537549,392.071652,soyabean
62,30,34,27.80395913,45.48397958,6.41716775,384.3244679,soyabean
61,34,31,27.27913164,46.79607356,6.47689145,370.3631022,soyabean
64,35,33,25.53598123,45.72861188,6.46187772,360.8648288,soyabean
65,32,34,26.78481429,49.00804373,6.40682532,392.9787181,soyabean
61,34,32,25.2018489,48.9548299,6.47922029,390.4142476,soyabean
64,31,32,25.19096836,48.65613961,6.52659267,397.6725866,soyabean
64,33,32,27.56970632,48.01913452,6.6549438,371.7352685,soyabean
61,31,34,27.80690605,49.84423722,6.50115544,378.261329,soyabean
64,31,32,25.19922432,46.63603777,6.61140445,383.3957534,soyabean
61,33,30,26.44082027,45.69496854,6.38534612,357.3988956,soyabean
64,31,32,25.49299854,49.03200433,6.66738966,390.5465928,soyabean
60,31,34,26.18611816,49.33974551,6.65046227,355.0759081,soyabean
62,31,31,25.18335431,46.47624878,6.59198509,389.4676199,soyabean
64,35,34,26.75798436,48.48171647,6.44438614,363.0330043,soyabean
63,31,33,26.10992142,47.76579029,6.35997374,387.5682777,soyabean
64,30,35,27.33347504,46.38184351,6.5870786,386.6005422,soyabean
62,33,31,25.38670222,47.13595816,6.56856851,357.4868525,soyabean
62,33,31,27.64093315,49.70831617,6.64565811,372.0327374,soyabean
65,33,33,27.30197765,49.74629699,6.65470156,369.1822826,soyabean
60,34,34,27.04394818,49.70475879,6.47894548,384.5681171,soyabean
60,34,34,27.50744973,49.07836244,6.34209301,379.7841033,soyabean
63,31,31,26.15634262,46.50249957,6.46891445,375.8060846,soyabean
64,34,31,27.93910427,47.74052763,6.43906437,361.2919295,soyabean
62,34,30,27.296594,47.48914982,6.42369232,386.3215612,soyabean
63,32,30,25.69640092,46.58223185,6.39159474,389.9717922,soyabean
62,35,34,25.31579691,47.21006937,6.60780333,353.5044549,soyabean
65,33,32,25.6238109,46.13123681,6.62246572,372.2787842,soyabean
63,35,35,27.87830951,45.62275896,6.37357338,380.2952842,soyabean
65,31,35,26.28132225,48.22124446,6.32966709,358.1804776,soyabean
85,42,64,27.94161356,84.34769548,6.89982099,1319.671917,sugarcane
82,40,63,27.57970419,80.1876992,6.90372744,1368.04766,sugarcane
84,42,60,27.05448939,83.45855707,6.84888929,1385.130149,sugarcane
83,42,61,27.89704637,83.30056125,6.89381948,1361.240376,sugarcane
85,44,64,29.04999659,82.87428417,6.99788369,1311.56659,sugarcane
80,42,63,29.9695584,84.30477169,6.92778506,1300.539631,sugarcane
82,42,64,28.80337617,81.84823097,6.90846996,1340.028517,sugarcane
82,42,63,28.10481083,81.95925122,6.89024941,1399.043026,sugarcane
81,43,61,29.6810868,84.96788388,6.87468873,1366.273959,sugarcane
83,43,64,27.37141904,84.74699388,6.91847306,1344.742289,sugarcane
84,43,61,27.48288911,84.26465438,6.95008085,1315.330827,sugarcane
84,42,62,29.83686645,82.32964694,6.81645401,1319.118996,sugarcane
81,43,64,29.535881,83.08878226,6.91240897,1349.282731,sugarcane
84,42,63,29.81104967,81.04037335,6.80754684,1322.292834,sugarcane
85,43,65,28.93420899,81.9635408,6.8601241,1396.009221,sugarcane
81,41,65,29.62053364,83.44643019,6.92571342,1360.85997,sugarcane
84,41,64,28.20312974,81.67637207,6.95506999,1378.404193,sugarcane
81,45,61,27.25520991,84.22925503,6.85479144,1314.451585,sugarcane
84,42,63,28.49975547,82.89789667,6.89482337,1312.777507,sugarcane
84,41,62,28.84006096,81.22752534,6.84103862,1310.837942,sugarcane
83,44,62,28.78861089,80.5619223,6.88032133,1352.223541,sugarcane
80,40,64,29.45062219,83.21225648,6.82706863,1381.551283,sugarcane
83,45,61,29.85642716,84.72230694,6.8561195,1395.987587,sugarcane
84,44,60,27.44881358,81.23049727,6.89345776,1360.523395,sugarcane
80,40,64,29.33981263,84.40798834,6.8756514,1325.073645,sugarcane
84,43,62,27.40729176,82.42713503,6.81339519,1391.902931,sugarcane
84,42,62,29.84331499,83.01353766,6.96606072,1332.745222,sugarcane
83,42,60,29.90206479,82.88901862,6.90636624,1392.150626,sugarcane
82,41,64,29.80772192,83.34936622,6.97436761,1351.443426,sugarcane
81,40,63,27.816241,80.71317589,6.8918317,1369.683907,sugarcane
82,44,62,27.24702864,82.70096478,6.91245211,1311.14768,sugarcane
84,44,62,27.09427999,84.62932012,6.8064534,1358.999913,sugarcane
84,41,62,29.97615936,81.11628142,6.87192423,1301.028122,sugarcane
81,45,64,29.80733725,84.69278001,6.83104732,1367.257031,sugarcane
80,44,62,27.72495116,82.7063584,6.89283069,1315.376926,sugarcane
84,41,63,28.96106318,84.57182362,6.99021112,1396.578683,sugarcane
84,43,60,29.14856015,80.24999888,6.91013795,1361.634277,sugarcane
83,43,62,29.79319886,83.73512942,6.96758955,1304.962559,sugarcane
81,41,63,29.87584541,84.1234463,6.95041733,1341.580266,sugarcane
82,44,60,28.66992314,80.58975819,6.99785302,1399.768874,sugarcane
80,43,60,27.21002176,83.92273951,6.82760604,1364.212554,sugarcane
85,43,63,28.30544116,83.61174835,6.90769447,1341.63473,sugarcane
84,41,65,27.0175413,80.07649552,6.96727729,1390.669758,sugarcane
83,42,64,29.03236225,81.61781122,6.92458931,1367.870881,sugarcane
82,43,63,28.3402286,82.50371052,6.88743189,1357.763515,sugarcane
84,42,60,28.34262483,83.33400887,6.91164079,1376.461316,sugarcane
81,42,62,28.8684775,80.35674124,6.85359392,1316.274314,sugarcane
83,45,61,29.92336462,84.53109096,6.82719906,1359.039337,sugarcane
81,44,62,28.03726611,84.4315314,6.80887994,1326.968272,sugarcane
81,41,63,28.4875035,84.33229622,6.84253623,1383.641156,sugarcane
83,42,64,29.55616191,83.8948529,6.9509568,1374.483605,sugarcane
82,40,63,27.66675928,82.07538414,6.82897863,1352.18957,sugarcane
83,40,60,28.13202632,82.03231224,6.89729002,1343.80595,sugarcane
82,41,64,28.80373885,81.57896536,6.83219181,1373.650603,sugarcane
81,42,65,28.08847499,82.40315822,6.92437813,1399.215844,sugarcane
82,42,64,28.08674763,84.88804081,6.81766633,1331.04833,sugarcane
80,43,64,28.27960568,82.50569698,6.87600085,1316.992822,sugarcane
84,44,64,29.98398127,84.31796854,6.90556203,1357.418973,sugarcane
84,40,64,29.47123105,84.26662009,6.95269768,1309.662024,sugarcane
85,44,62,27.3963659,80.22952973,6.9350587,1346.456855,sugarcane
83,40,63,28.67495682,83.09206168,6.81552852,1375.339058,sugarcane
82,41,61,28.53084005,82.67888952,6.88971162,1306.751973,sugarcane
84,40,64,27.9965656,82.79023121,6.97868355,1374.243887,sugarcane
80,42,61,28.38359822,81.07190213,6.83147151,1314.918039,sugarcane
84,43,64,29.50857338,83.67634947,6.83131038,1302.687551,sugarcane
85,42,61,28.9667564,84.40716981,6.81485676,1357.72543,sugarcane
85,43,61,28.78572071,81.26895525,6.97156129,1309.451553,sugarcane
84,44,60,29.45672265,84.97497256,6.95670601,1399.742414,sugarcane
82,40,61,27.81825371,81.17762198,6.95687963,1366.57953,sugarcane
84,41,65,29.13886828,81.79716435,6.82827301,1372.778587,sugarcane
84,44,63,28.37356011,84.67878463,6.92957405,1376.759928,sugarcane
82,41,61,27.32940479,80.02304487,6.82918198,1300.353549,sugarcane
83,44,64,29.90664705,82.40823132,6.85778944,1317.477514,sugarcane
81,45,60,28.10606965,81.47803687,6.8515296,1347.894853,sugarcane
80,42,64,28.67130303,82.07997399,6.80347544,1343.528807,sugarcane
80,40,63,28.91730081,84.08529151,6.97559224,1391.333761,sugarcane
84,42,63,27.819233,81.33063742,6.81048337,1385.096322,sugarcane
82,40,62,29.11753238,82.47796719,6.98695667,1382.526136,sugarcane
82,44,61,29.72617406,83.36376864,6.91374341,1393.366174,sugarcane
80,44,60,27.10545297,84.95411866,6.83310185,1330.125174,sugarcane
84,44,61,27.49658015,80.44879294,6.8260757,1361.796159,sugarcane
84,42,62,29.36234659,82.30981888,6.84239925,1395.089023,sugarcane
85,42,61,28.78448238,82.91276016,6.94556257,1305.567672,sugarcane
83,44,62,27.21690983,83.97788042,6.91746828,1359.860027,sugarcane
82,43,65,27.01609334,83.8816695,6.93366991,1376.245819,sugarcane
84,41,61,29.42803883,81.5734565,6.96118479,1395.121236,sugarcane
82,42,62,28.53798345,82.24635257,6.93741894,1324.238734,sugarcane
85,41,65,29.66685037,82.06209621,6.86053241,1332.346973,sugarcane
82,41,64,27.59144498,83.84905148,6.9922122,1372.918124,sugarcane
82,42,64,29.61295186,80.13552797,6.80946966,1310.34923,sugarcane
85,45,64,27.19112053,82.98688832,6.91303155,1326.734621,sugarcane
85,43,62,28.84622546,82.59233625,6.92289003,1322.18342,sugarcane
81,45,63,29.13909918,80.77632068,6.88876632,1315.967398,sugarcane
85,42,63,27.76476455,80.68724703,6.86432748,1339.450752,sugarcane
84,42,61,28.41597948,81.73820688,6.8376397,1304.898554,sugarcane
84,42,65,29.53785519,83.01052953,6.85023486,1331.531846,sugarcane
81,40,61,27.38192921,81.69715623,6.90436516,1343.483015,sugarcane
84,43,63,29.89879504,80.99585867,6.88310874,1339.711094,sugarcane
82,42,64,29.34649076,81.17414992,6.93117562,1319.975294,sugarcane
84,41,63,29.02887866,81.41252219,6.84416055,1312.779148,sugarcane
30,20,35,26.2319996,58.79751467,5.58865636,450.7397297,sweet potato
33,16,31,29.67976966,57.39688306,5.59703378,478.3342573,sweet potato
31,19,35,26.56706476,56.4846697,5.99280355,494.5972425,sweet potato
33,16,34,29.2110441,58.3385897,5.5627658,460.7293226,sweet potato
32,19,31,27.78342614,57.64667555,5.65806858,456.0692455,sweet potato
30,20,31,27.97819315,55.15545421,5.514287,493.1598253,sweet potato
32,19,32,26.2216593,59.78489172,5.63037173,455.0871545,sweet potato
30,18,33,27.73798021,58.17153487,5.79324271,464.8831947,sweet potato
35,19,33,26.39679425,56.54564737,5.77108092,464.0537979,sweet potato
31,19,34,29.09445168,57.06419845,5.5056635,477.6131732,sweet potato
33,17,34,26.27354071,59.6203608,5.52214366,490.4755553,sweet potato
34,17,32,26.67624845,55.38759673,5.92701402,453.2710954,sweet potato
30,16,32,26.13603297,55.05170554,5.70759552,485.5660117,sweet potato
32,19,31,27.56279543,57.74718072,5.87313859,488.8693483,sweet potato
31,18,31,27.02828069,57.6654152,5.53214949,489.2278543,sweet potato
34,16,32,26.43707153,56.8865681,5.61336359,488.9390282,sweet potato
34,17,33,27.35689623,56.65053193,5.96817928,478.3309955,sweet potato
33,17,30,29.3837132,55.38777475,5.58293071,458.3585535,sweet potato
31,18,31,26.97696559,55.76864814,5.97247512,459.1383401,sweet potato
35,16,33,28.31991241,58.8536868,5.95515156,498.5646195,sweet potato
33,16,33,28.96962087,57.72994156,5.60510424,455.538878,sweet potato
31,15,31,28.56582224,57.35973417,5.52103648,486.6294749,sweet potato
34,18,31,27.24963445,57.31943356,5.5789983,495.9563776,sweet potato
35,17,32,26.93554887,58.71640821,5.70674162,465.4339154,sweet potato
30,17,30,29.37452655,56.80765548,5.66524447,455.8758988,sweet potato
32,16,33,26.18935336,59.11503547,5.56353222,478.7460727,sweet potato
32,20,30,26.49052166,57.48476679,5.94854726,483.9301549,sweet potato
33,18,32,27.73903589,57.36294041,5.69281713,483.5461771,sweet potato
32,17,32,26.69404819,57.66167963,5.5828266,468.1347363,sweet potato
33,17,31,26.53940132,57.59748039,5.94481477,455.1719696,sweet potato
32,18,30,28.61927434,57.28237741,5.68136028,455.9222152,sweet potato
34,16,32,27.86037702,57.63703774,5.75601293,470.8550845,sweet potato
34,19,35,28.8336802,55.95996255,5.82917171,493.7510271,sweet potato
31,19,34,28.42474994,59.33426023,5.63648869,464.4247206,sweet potato
32,16,30,29.95187214,57.8154794,5.80363445,472.0220262,sweet potato
33,16,31,28.29047923,58.13671681,5.56088494,483.717413,sweet potato
34,20,32,27.34571868,55.57450474,5.53722042,477.2386084,sweet potato
35,15,31,27.35815494,59.16700856,5.84217728,470.6362282,sweet potato
31,16,31,27.51234614,56.97697715,5.89944036,472.0424636,sweet potato
30,15,31,27.98294357,59.81357933,5.75493483,495.2269455,sweet potato
34,16,34,26.79669753,57.16964209,5.5891281,468.7534322,sweet potato
32,18,32,27.018031,55.71602214,5.96502728,498.8786619,sweet potato
32,15,35,26.64148975,58.64879364,5.51153586,454.6760085,sweet potato
32,20,32,27.80244952,56.16250122,5.82858552,473.0765232,sweet potato
33,20,35,29.19203754,59.50776165,5.73050106,492.3789807,sweet potato
34,18,35,28.94292463,59.508521,5.83225434,490.8378623,sweet potato
33,16,32,27.39213373,57.28293185,5.79109133,458.6946046,sweet potato
32,20,34,29.2168731,57.95359617,5.90114185,486.7657007,sweet potato
32,18,33,28.60261066,59.09089567,5.80972603,464.2829865,sweet potato
34,16,34,28.50436725,59.10012385,5.97012389,450.4672272,sweet potato
35,20,34,27.36106291,55.77699347,5.94028268,455.9109333,sweet potato
31,19,30,29.18215448,59.28056527,5.83478421,471.6033796,sweet potato
30,17,35,29.15963985,59.80952709,5.96392514,457.0745679,sweet potato
32,19,31,26.89748853,58.6666334,5.68693779,453.7924312,sweet potato
32,19,34,28.43884281,58.33003308,5.81017895,486.2092611,sweet potato
34,17,31,27.01610921,55.96174313,5.85460433,496.0809304,sweet potato
33,18,33,29.46427211,58.61528311,5.77134937,453.3674697,sweet potato
35,17,32,29.66259451,55.519785,5.79210712,473.272623,sweet potato
34,17,33,29.45442132,55.79054524,5.87080992,498.8774552,sweet potato
32,15,32,28.35329114,57.27218585,5.57119402,470.1700976,sweet potato
34,18,31,28.46302426,57.6474844,5.74992327,482.9271231,sweet potato
34,15,31,27.24892898,57.26182246,5.58628504,461.0559868,sweet potato
35,15,33,29.66468405,56.57370175,5.94298621,481.5171376,sweet potato
31,16,34,26.40285115,58.13562716,5.87013064,495.3682669,sweet potato
33,19,30,27.23997426,55.48846102,5.67587539,486.6168397,sweet potato
34,18,34,28.82869499,56.9223449,5.99433446,495.3900739,sweet potato
31,20,30,27.04942557,58.98363967,5.65926622,473.2910502,sweet potato
33,19,33,27.1785387,58.88630294,5.90824836,482.6852873,sweet potato
33,19,32,28.92928699,59.26765841,5.61335497,472.0895983,sweet potato
31,18,34,28.97365931,57.50224068,5.73347661,471.323314,sweet potato
31,15,33,26.90900479,58.25141466,5.81923126,490.5976002,sweet potato
34,18,35,29.6912941,57.42330871,5.64013158,492.7399508,sweet potato
34,16,34,27.67693133,55.43076486,5.72759494,486.9352239,sweet potato
31,16,32,26.64587156,55.67270107,5.55563422,474.9285832,sweet potato
32,16,33,26.04836123,56.18778778,5.70114481,467.1736126,sweet potato
31,18,30,28.70000233,56.34809377,5.66825651,474.968183,sweet potato
35,18,33,26.78784479,56.57039855,5.61534472,483.6157213,sweet potato
34,20,32,28.42275974,56.98201137,5.88160762,493.6468702,sweet potato
31,16,34,26.10611711,57.35553607,5.51559212,451.2247993,sweet potato
33,17,31,29.898519,57.22493654,5.86658189,483.1722706,sweet potato
31,19,33,28.63038082,58.92887604,5.59306528,492.8057964,sweet potato
35,16,33,29.00150362,59.74861997,5.52247054,455.9147065,sweet potato
31,19,32,27.33847258,58.87181842,5.65364875,477.1899463,sweet potato
34,16,35,28.70308,58.91112047,5.80757424,487.9362942,sweet potato
35,15,35,26.22408027,59.34923437,5.820355,484.1679808,sweet potato
34,16,35,29.37742028,59.21055217,5.99808251,470.0542768,sweet potato
30,16,31,26.59341399,57.82455495,5.86465497,479.1961866,sweet potato
32,17,32,29.5089514,59.13608475,5.62070028,464.5259284,sweet potato
31,15,33,27.52807598,55.89424582,5.84914708,495.7686067,sweet potato
34,16,32,28.32087364,55.97504297,5.53614708,476.433901,sweet potato
33,18,33,29.31869921,58.17494584,5.5764533,455.2466117,sweet potato
34,18,33,26.86591123,59.66152795,5.60839245,494.9782127,sweet potato
30,19,30,29.33341909,59.54017543,5.89986888,489.8026459,sweet potato
34,16,33,28.65041986,59.05691244,5.63986573,465.5784955,sweet potato
33,17,30,28.12808252,55.45963977,5.54913295,473.4187552,sweet potato
31,17,33,26.05939156,58.32476771,5.62426668,495.2049048,sweet potato
31,17,33,27.04750887,56.94891933,5.99982551,453.8885949,sweet potato
31,20,31,26.06084478,58.30409744,5.98571406,495.1206651,sweet potato
32,20,35,29.0093067,55.11605439,5.70869595,488.2837328,sweet potato
34,15,35,27.28121143,58.80704363,5.72221826,465.4894104,sweet potato
36,25,31,25.9652237,51.93140892,5.80611427,521.1825855,tapioca
40,25,31,26.55688045,52.11293085,5.87016233,514.1766845,tapioca
36,23,34,26.06145955,53.41373177,6.08623448,506.4255288,tapioca
36,22,34,26.00582059,53.7350175,5.96693482,511.8921684,tapioca
37,25,33,27.84633437,50.92293562,5.83585714,520.6334557,tapioca
38,23,35,27.92748579,52.71191389,5.9238604,510.8767351,tapioca
38,23,33,26.10290336,52.11871518,6.00676897,511.1908581,tapioca
39,22,34,24.06436724,54.08345647,6.16086662,531.5098397,tapioca
36,24,32,24.89648843,53.72126541,5.97140108,515.9625109,tapioca
38,21,33,26.33233043,54.3314448,5.93287231,540.442532,tapioca
35,24,33,27.21141242,51.52994075,6.11864406,503.2422586,tapioca
38,24,34,26.4445887,51.74064988,6.09365193,523.9472935,tapioca
38,22,34,24.49928238,50.27353091,5.93079684,517.1606438,tapioca
39,20,31,24.86509929,52.65844492,6.04985601,531.1396053,tapioca
38,23,32,25.20107641,51.48519689,5.90099859,527.808702,tapioca
38,20,30,26.0904159,50.0765713,6.04296295,531.6712359,tapioca
36,24,34,26.99209359,53.32812919,6.02168242,531.0427441,tapioca
39,21,30,26.3282489,54.76591017,5.92209389,507.043747,tapioca
37,22,30,24.91328278,53.3086202,6.14491048,509.0459138,tapioca
37,24,34,26.37634872,54.07884189,6.13922641,508.0372965,tapioca
39,20,32,24.970146,54.99749991,6.13774374,529.1511438,tapioca
38,24,32,26.68055879,54.33611829,6.15854075,540.7909358,tapioca
37,24,30,25.33118873,52.83619569,6.17391165,536.0839659,tapioca
36,21,32,25.30280749,54.73507631,5.84215593,522.2438593,tapioca
38,22,32,27.27935657,52.48839542,6.14069287,517.6094781,tapioca
36,20,32,24.22593664,51.83900964,6.12883816,530.0073248,tapioca
40,24,32,27.76726702,51.8919889,5.82680102,514.4127559,tapioca
36,23,31,27.35170938,50.02405411,5.82835027,515.4936465,tapioca
38,22,34,27.27873313,50.21798922,5.8822998,548.1653564,tapioca
39,22,32,25.0710225,54.61139934,5.90091073,506.4196408,tapioca
36,25,35,25.69505116,53.36756779,6.12908595,532.5255551,tapioca
38,21,30,27.41144599,50.72824149,5.90518985,531.0231885,tapioca
37,21,32,24.7507732,51.70474521,6.07050252,508.2886508,tapioca
37,23,34,25.36348613,50.36971997,5.98095966,528.978379,tapioca
40,22,34,26.75114922,50.82929004,5.91444264,503.1987855,tapioca
37,24,34,24.06392214,50.54820032,6.1245444,523.803627,tapioca
39,25,35,24.51138919,54.63244289,6.18447198,548.5069478,tapioca
36,23,33,27.69461455,53.00395068,6.12481598,518.2937695,tapioca
38,21,31,24.90722214,53.84671597,5.99426603,517.6883373,tapioca
37,21,33,27.06437673,50.97075055,6.16272661,539.2500298,tapioca
38,21,32,24.98539596,54.36871327,6.13875751,507.0958432,tapioca
40,20,35,26.04443869,51.42431286,5.98552914,522.123722,tapioca
37,23,34,26.80140698,54.09947544,5.81047739,544.9564267,tapioca
35,24,32,25.48505735,50.14978314,5.9196477,505.3290505,tapioca
40,24,34,24.37474245,54.49928516,6.06093473,528.3998333,tapioca
36,21,31,27.62698743,50.49059321,5.97198157,542.4092159,tapioca
36,23,30,27.91809594,51.98542315,5.90064854,530.9154466,tapioca
39,24,31,26.27185161,50.03613276,6.03850252,507.0551622,tapioca
38,23,32,24.30763007,50.490885,5.94696685,533.3869068,tapioca
40,20,33,27.34403285,52.34039627,6.04136677,547.7979016,tapioca
35,21,33,26.85011462,51.66666216,6.02485243,512.0810064,tapioca
39,23,30,27.03678495,51.30244115,6.07692026,535.4113227,tapioca
40,25,31,24.5318075,54.19420076,6.00550873,545.7738472,tapioca
39,21,32,26.11039538,52.68947646,6.17826654,526.7831489,tapioca
37,24,35,26.30509467,53.36571223,6.12403843,503.900633,tapioca
39,22,30,26.70971247,53.1328052,6.14282944,543.1447063,tapioca
37,22,32,24.64678372,52.55163233,5.85040472,512.3217766,tapioca
35,21,32,24.91776221,54.57257984,5.88276569,539.745983,tapioca
40,24,34,24.98401367,53.03267393,6.00347562,512.7910058,tapioca
39,23,32,25.62210608,54.24472901,6.06730065,547.3834461,tapioca
36,23,35,26.20681257,51.420162,6.07738657,509.0100801,tapioca
39,25,35,24.82053995,50.09046868,6.05515628,547.2516371,tapioca
39,21,34,27.11289963,54.82645225,5.99517543,545.3363439,tapioca
36,21,33,24.35098677,51.13613238,6.13483791,518.2695375,tapioca
37,22,34,25.21987811,54.01670505,6.16633932,527.1340204,tapioca
37,23,35,27.85353776,52.85522887,6.00857957,537.2753576,tapioca
37,24,34,24.55006227,50.6718571,6.04714953,518.5057374,tapioca
37,22,32,27.19618501,51.92845454,6.00174922,530.7558144,tapioca
35,23,31,24.82982228,54.57178005,6.00176428,503.3769952,tapioca
39,23,33,25.201473,54.33923659,5.80275887,519.9582477,tapioca
35,21,33,24.85600824,52.17343619,5.8837312,508.0600707,tapioca
35,22,34,24.15496596,51.52086609,6.06107766,519.7931341,tapioca
39,24,34,26.81628881,51.40052639,5.81965577,538.7275137,tapioca
36,21,31,25.57967402,51.25136566,5.96642799,531.2946282,tapioca
40,22,32,24.50744218,53.13045075,6.04713846,521.6201433,tapioca
40,23,35,24.38807186,52.08524548,5.82442494,506.771527,tapioca
39,23,34,26.6838192,53.13520207,6.03224977,502.2653843,tapioca
39,24,31,24.60050424,51.62457619,6.16830619,500.0576193,tapioca
37,20,32,25.9308493,51.88859973,5.92770135,507.0182727,tapioca
39,20,35,26.70682142,52.53213672,6.02763161,508.1846541,tapioca
40,20,33,27.17514374,52.4243037,6.16655038,500.9073027,tapioca
37,22,33,24.65480581,50.21809511,6.10980085,528.1296013,tapioca
37,20,34,27.55244879,53.57078862,6.01455202,508.8559703,tapioca
39,24,30,27.35904778,54.08352125,6.00087092,549.7510384,tapioca
38,22,30,24.9555404,52.97096432,6.04317321,549.4170812,tapioca
40,21,33,26.20118906,51.58587167,5.81597878,514.4612044,tapioca
38,21,32,26.72136213,51.73804208,5.84414754,519.5620115,tapioca
37,25,34,27.31390329,51.38150675,6.09601599,548.4582311,tapioca
39,25,34,24.49201254,54.21866356,6.10740806,504.0030893,tapioca
35,24,34,24.5864499,54.76544493,6.12509978,542.0465316,tapioca
38,21,31,25.35874963,53.03601499,5.85531495,520.3783861,tapioca
39,24,33,26.65742082,54.9670387,5.88169875,521.6624671,tapioca
35,21,30,24.96740036,52.01823789,5.99436179,512.5456212,tapioca
35,22,32,25.24448441,50.49820547,5.87761146,544.129942,tapioca
36,20,32,27.29575156,51.41789426,6.18430862,538.4918547,tapioca
39,20,31,25.23995494,54.60226984,5.96982934,526.3236722,tapioca
35,24,34,27.90294129,50.59928876,5.95305166,517.9715104,tapioca
37,22,33,27.63025988,51.45986905,5.92125314,530.1133227,tapioca
39,21,32,27.68608586,52.93021518,5.88386384,526.6739926,tapioca
39,24,30,24.04906445,54.14796298,6.01390452,545.4019422,tapioca
73,26,27,22.88648591,52.24864812,6.09028407,478.6492085,tobacco
71,27,26,22.72828842,50.92357277,6.16205243,496.2247118,tobacco
72,25,26,22.78792357,54.68080859,6.08037114,489.7629471,tobacco
72,29,27,21.78813354,54.9588815,6.15854534,459.0518625,tobacco
74,29,27,22.81579495,50.03315059,6.16216245,495.3092343,tobacco
72,25,26,23.13986566,50.70726429,6.12467911,454.32784,tobacco
71,29,26,21.88825551,50.51490874,6.1786676,486.2502694,tobacco
71,26,27,22.84623972,54.05911991,6.10333494,483.2406246,tobacco
72,27,27,23.95046503,50.95661065,6.15753132,488.1603066,tobacco
71,26,28,22.75106758,51.68375075,6.18934076,491.4993427,tobacco
70,29,30,20.7554897,53.68605285,6.15174767,489.6437621,tobacco
72,26,29,23.1650147,54.60560769,6.10414626,466.5459636,tobacco
71,26,26,20.2700292,54.42688331,6.10555472,456.8987903,tobacco
75,27,30,20.17311739,51.62364294,6.02279777,492.9099795,tobacco
71,26,26,20.32599457,52.35279347,6.00477315,464.2508015,tobacco
71,27,27,23.27795235,53.20634657,6.01961156,480.8553458,tobacco
74,29,27,23.51618619,54.82920703,6.08046646,493.6568393,tobacco
73,30,25,21.21021143,50.31467363,6.01610211,486.2774004,tobacco
75,27,27,20.70966088,52.24057396,6.07214934,470.8668334,tobacco
70,29,28,23.80514553,51.84936051,6.01292144,460.4934645,tobacco
75,30,29,20.17900426,52.18561799,6.04333053,450.3338684,tobacco
71,28,30,23.7642684,50.22978762,6.18323098,450.6899775,tobacco
72,26,29,21.4808487,51.52588277,6.0224512,477.978781,tobacco
75,30,25,22.86073344,53.08240067,6.0218819,476.934006,tobacco
73,29,25,21.90496043,51.09166916,6.10762273,458.7528857,tobacco
71,29,29,23.49551861,52.56697354,6.11687606,460.9308743,tobacco
74,28,29,23.95807225,53.95583669,6.12907903,486.8025333,tobacco
71,29,26,22.39824787,52.72202759,6.08540074,485.1432144,tobacco
74,29,26,22.97541951,52.84426722,6.18949619,462.0278865,tobacco
72,29,26,23.95509636,50.59651881,6.08495717,495.9574906,tobacco
71,26,28,21.54568305,51.9774499,6.06501888,498.0791653,tobacco
72,28,28,20.34978364,54.14951548,6.06817881,460.8321207,tobacco
73,26,28,23.029906,54.80323196,6.01837825,482.2209803,tobacco
75,30,25,23.29570644,53.10227306,6.03196596,481.7004995,tobacco
71,26,25,21.00280846,52.12513155,6.17442155,452.1383184,tobacco
73,26,28,21.36489104,51.04999671,6.03995373,450.7734313,tobacco
74,27,25,21.19222049,53.80873569,6.17398257,462.859751,tobacco
72,27,30,21.09141742,51.79127047,6.01747079,493.4819629,tobacco
74,28,26,22.00688774,50.77985966,6.1057932,489.4175677,tobacco
73,26,28,21.31805709,50.46944214,6.04449666,459.8581686,tobacco
74,26,28,21.56339084,54.7406527,6.0877896,483.9733486,tobacco
75,29,29,22.02174282,54.35625791,6.08430232,461.4194899,tobacco
